TIME DT WATINJ OILPROD WATPROD WC WOR CUMINJ CUMOPROD CUMWPROD PWBINJ PWBPROD MBEO MBEW
Days Days STB/D STB/D STB/D % STB/STB STB STB STB psia psia dec. dec.
2 2 11229.2 11052.892515951487 176.30748404851354 0.015700805404526907 0.015951252922623407 22.4584 22.105785031902975 0.3526149680970271 2327.2095467676145 2238.487466867566 -0.0013049010002417398 0.0013046030115238204 
4.188471498236616 2.1884714982366167 11229.2 11052.493040598458 176.70695940154408 0.01573638009845261 0.01598797291728274 47.03318414799862 46.29385103571126 0.7393331122873612 2360.698830140254 2203.040603723395 -0.00273237466726817 0.0027320766785502502 
7.27544634469281 3.086974846456194 11229.2 11052.023336531563 177.1766634684373 0.01577820890788634 0.01603115176954018 81.69744209382452 80.41116907803107 1.2862730157934612 2396.247525631073 2165.59957133273 -0.004745829364856166 0.004745531304333458 
11.397895232114323 4.122448887421513 11229.2 11051.494746596038 177.7052534039626 0.015825281712318114 0.016079748258369976 127.98924514045817 125.97039130048059 2.018853839977585 2431.608496377234 2128.8159893594147 -0.007434535055465652 0.007434236994943077 
17.001548637065657 5.603653404951334 11229.2 11050.880146307023 178.31985369297817 0.015880014043117778 0.0161362580475157 190.9137899553377 187.89569346004302 3.0180964952946656 2466.925462244078 2092.723033860259 -0.011089095058694886 0.01108879706997697 
22.700306109061138 5.6987574719954806 11229.2 11050.321190441357 178.87880955864432 0.01592979104109325 0.016187657035107394 254.90627735986936 250.8687939120207 4.037483447848646 2494.701932387861 2064.861957997808 -0.014805491547578337 0.014805193558860287 
28.43141013574497 5.731104026683831 11229.2 11049.803597110133 179.39640288986837 0.01597588455899515 0.016235257153058007 319.26199069630746 314.1963678014841 5.065622894823366 2517.2030135075775 2042.7799771111486 -0.018542807522130438 0.018542509533412518 
34.20218666340328 5.770776527658316 11229.2 11049.314591253054 179.88540874694553 0.016019432261153557 0.01628023234032524 384.0631944806882 377.95949309139974 6.103701389288461 2535.771259537904 2024.8068232556336 -0.022305827816852104 0.022305529828133917 
40.02288806941502 5.820701406011733 11229.2 11048.845957513355 180.35404248664528 0.01606116575416283 0.01632333758477303 449.4250147090751 442.27152629110475 7.153488417970377 2551.4687530704964 2009.9090046228828 -0.02610124227913573 0.026100944218613288 
45.90346924957393 5.880581180158912 11229.2 11048.392157103615 180.80784289638615 0.016101578286644297 0.016365081934581305 515.4592368973156 507.2424932811836 8.216743616131994 2564.857832736657 1997.4103953811714 -0.029935544110478565 0.029935246049955854 
51.85835922591751 5.954889976343582 11229.2 11047.948857492047 181.25114250795457 0.01614105568588631 0.016405863644548015 582.327887419673 573.0318131918194 9.296074227853435 2576.334134867097 1986.8339815136083 -0.033818141506202895 0.03381784351748471 
57.90440071431957 6.046041488402063 11229.2 11047.512521805182 181.68747819481896 0.016179912922988187 0.016446007898720257 650.2200965012373 639.8255322422949 10.394564258942456 2586.329696555949 1977.8293860566969 -0.03776001418154413 0.03775971619282594 
64.05904653045513 6.154645816135565 11229.2 11047.080208106423 182.11979189357777 0.016218411987815495 0.01648578524485927 719.3318452997869 707.8163982256311 11.515447074155743 2594.90106963025 1970.130751690156 -0.04177253717676428 0.04177223918804623 
70.35255313534914 6.293506604894008 11229.2 11046.648550035667 182.5514499643342 0.016256852666648933 0.016525505372735408 790.0028896674627 777.3385538372235 12.664335830239258 2602.3999101489235 1963.5186729423929 -0.045875430214486895 0.04587513222576911 
76.81052208335555 6.457968948006417 11229.2 11046.214861152132 182.98513884786848 0.01629547419654726 0.016565415497339236 862.5207145784163 848.6746664035509 13.846048174865437 2608.95303320546 1957.8251422870683 -0.05008537508562042 0.0500850770969025 
83.47009931557577 6.659577232220216 11229.2 11045.775960982079 183.42403901792196 0.016334559809952798 0.016605808380130656 937.3024392344636 922.2348645055125 15.067574728951062 2614.607464509108 1952.9069813344631 -0.05442657569624111 0.054426277707523195 
90.37869941227589 6.9086000967001215 11229.2 11045.32825215075 183.87174784925136 0.0163744298658187 0.0166470152494968 1014.8804914403287 998.5426203364058 16.33787110392282 2619.6407725873532 1948.644015248244 -0.05892992516097894 0.058929627100456364 
97.57960601386637 7.20090660159048 11229.2 11044.868618061408 184.3313819385923 0.016415361908113872 0.01668932318825048 1095.7409118509086 1078.075687681904 17.665224169004727 2623.961117798145 1944.9420952370315 -0.0636236182953023 0.06362332030658398 
105.14786762173955 7.568261607873188 11229.2 11044.392129013902 184.80787098609878 0.016457794944083174 0.016733186292852077 1180.726435098038 1161.6625366142166 19.0638984838216 2627.77849705237 1941.7119435291743 -0.06855654794439939 0.06855624995568119 
